Type,Layer,Class1,Class2,Pearson_Correlation,Spearman_Correlation,Cosine_Similarity,Jaccard_Similarity
res,18,mmlu,math,0.8441760816439967,0.5659958801599506,0.8445133455691646,0.24512635210399963
res,18,mmlu,mmlu,0.9999999999999998,1.0,0.9999999999999999,1.0
res,18,mmlu,programming,0.8479642386305353,0.6447715667259168,0.8484308148863386,0.23665157813576393
res,18,programming,empathetic_dialogue,0.4778365965762638,0.47998394963125085,0.4792419589565,0.11499622862244663
res,18,programming,math,0.8199018539689448,0.6902009343385841,0.8203473485808765,0.3123973959417381
res,18,programming,mmlu,0.8479642386305352,0.6447715667259168,0.8484308148863386,0.23665157813576393
res,18,programming,programming,0.9999999999999994,1.0,1.0000000000000002,1.0
res,19,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
res,19,empathetic_dialogue,math,0.33573027373294567,0.3627070839716926,0.3384321250829853,0.11313979982860446
res,19,empathetic_dialogue,mmlu,0.676452175044506,0.5285657271995933,0.677714455268617,0.2540903936497651
res,19,empathetic_dialogue,programming,0.4615789540823838,0.47775481392544006,0.4635615410408574,0.11346036971176625
res,19,math,empathetic_dialogue,0.33573027373294567,0.3627070839716926,0.3384321250829853,0.11313979982860446
res,19,math,math,0.9999999999999994,1.0,0.9999999999999999,1.0
res,19,math,mmlu,0.7088086755653892,0.5640057814811535,0.7104716805725174,0.23080582102806144
res,19,math,programming,0.6779907685463907,0.688915217721789,0.6795367115415575,0.2802960081039166
res,19,mmlu,empathetic_dialogue,0.676452175044506,0.5285657271995933,0.677714455268617,0.2540903936497651
res,19,mmlu,math,0.7088086755653892,0.5640057814811535,0.7104716805725174,0.23080582102806144
res,19,mmlu,mmlu,0.9999999999999999,0.9999999999999998,1.0000000000000004,1.0
res,19,mmlu,programming,0.6835753764249004,0.6401825401992078,0.6851577745983779,0.21635872314771898
res,19,programming,empathetic_dialogue,0.4615789540823838,0.47775481392544006,0.4635615410408574,0.11346036971176625
res,19,programming,math,0.6779907685463908,0.688915217721789,0.6795367115415575,0.2802960081039166
res,19,programming,mmlu,0.6835753764249004,0.6401825401992078,0.6851577745983779,0.21635872314771898
res,19,programming,programming,0.9999999999999998,1.0,1.0,1.0
res,20,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
res,20,empathetic_dialogue,math,0.2558955586908496,0.3865596737651492,0.26085777178905883,0.0982319201220243
res,20,empathetic_dialogue,mmlu,0.5582096546085622,0.5279121564171837,0.5613869413164727,0.23178319610716228
res,20,empathetic_dialogue,programming,0.38983689522752396,0.4887844915996556,0.3932983301250187,0.1048495126300003
res,20,math,empathetic_dialogue,0.2558955586908496,0.3865596737651492,0.26085777178905883,0.0982319201220243
res,20,math,math,1.0,0.9999999999999998,1.0000000000000002,1.0
res,20,math,mmlu,0.717327636017151,0.5680623775317307,0.7194189001275826,0.22410120941072723
res,20,math,programming,0.6106618844587867,0.6954322966783612,0.6129035028574091,0.2784777322281468
res,20,mmlu,empathetic_dialogue,0.5582096546085621,0.5279121564171837,0.5613869413164727,0.23178319610716228
res,20,mmlu,math,0.717327636017151,0.5680623775317307,0.7194189001275826,0.22410120941072723
res,20,mmlu,mmlu,0.9999999999999999,1.0,1.0000000000000002,1.0
res,20,mmlu,programming,0.6627467401900312,0.6376714900888317,0.6647759711073744,0.21507466518313106
res,20,programming,empathetic_dialogue,0.3898368952275239,0.48878449159965565,0.3932983301250187,0.1048495126300003
res,20,programming,math,0.6106618844587868,0.6954322966783612,0.6129035028574091,0.2784777322281468
res,20,programming,mmlu,0.6627467401900312,0.6376714900888317,0.6647759711073744,0.21507466518313106
res,20,programming,programming,0.9999999999999999,0.9999999999999998,0.9999999999999998,1.0
res,21,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0000000000000002,1.0
res,21,empathetic_dialogue,math,0.40411827146487217,0.3872486574018215,0.40745935390051274,0.10651031341205651
res,21,empathetic_dialogue,mmlu,0.6655166178220231,0.5120621549261928,0.6676183890059351,0.23792902225706788
res,21,empathetic_dialogue,programming,0.6287309044088097,0.48897833219295345,0.6305145758445218,0.10583204928142165
res,21,math,empathetic_dialogue,0.4041182714648721,0.3872486574018215,0.40745935390051274,0.10651031341205651
res,21,math,math,1.0,1.0,0.9999999999999999,1.0
res,21,math,mmlu,0.7957942118978151,0.5574571934918086,0.7969689184882142,0.23751121865989003
res,21,math,programming,0.7347638352834079,0.6751883383613573,0.7359694218160384,0.28385405312838646
res,21,mmlu,empathetic_dialogue,0.6655166178220232,0.5120621549261929,0.6676183890059351,0.23792902225706788
res,21,mmlu,math,0.7957942118978151,0.5574571934918084,0.7969689184882142,0.23751121865989003
res,21,mmlu,mmlu,1.0,0.9999999999999998,1.0000000000000004,1.0
res,21,mmlu,programming,0.8331973264823819,0.6227760571851139,0.833940577863292,0.22191130060591674
res,21,programming,empathetic_dialogue,0.6287309044088096,0.48897833219295345,0.6305145758445218,0.10583204928142165
res,21,programming,math,0.7347638352834079,0.6751883383613573,0.7359694218160384,0.28385405312838646
res,21,programming,mmlu,0.8331973264823819,0.6227760571851139,0.833940577863292,0.22191130060591674
res,21,programming,programming,1.0,1.0,1.0000000000000002,1.0
res,22,empathetic_dialogue,empathetic_dialogue,0.9999999999999999,1.0,0.9999999999999996,1.0
res,22,empathetic_dialogue,math,0.40051281492512497,0.37533345853330263,0.4036887137673031,0.10709449382568753
res,22,empathetic_dialogue,mmlu,0.704635003651748,0.4938735287214899,0.7063258787953988,0.2341910176926399
res,22,empathetic_dialogue,programming,0.6682746431364475,0.46458917439008085,0.6700912020627787,0.10600210715056965
res,22,math,empathetic_dialogue,0.40051281492512497,0.3753334585333026,0.4036887137673031,0.10709449382568753
res,22,math,math,0.9999999999999999,0.9999999999999998,1.0000000000000002,1.0
res,22,math,mmlu,0.756722693905669,0.5393429369411897,0.7582505595904876,0.23376050514643057
res,22,math,programming,0.7048393880010522,0.6746513384890385,0.7065935938649701,0.27046550634417466
res,22,mmlu,empathetic_dialogue,0.704635003651748,0.4938735287214898,0.7063258787953988,0.2341910176926399
res,22,mmlu,math,0.7567226939056692,0.5393429369411897,0.7582505595904876,0.23376050514643057
res,22,mmlu,mmlu,1.0,1.0,1.0,1.0
res,22,mmlu,programming,0.8527308517541872,0.5929804903986464,0.8537045347983914,0.2177433622503293
res,22,programming,empathetic_dialogue,0.6682746431364475,0.4645891743900808,0.6700912020627787,0.10600210715056965
res,22,programming,math,0.7048393880010522,0.6746513384890385,0.7065935938649701,0.27046550634417466
res,22,programming,mmlu,0.8527308517541872,0.5929804903986464,0.8537045347983914,0.2177433622503293
res,22,programming,programming,1.0,1.0,1.0000000000000004,1.0
res,23,empathetic_dialogue,empathetic_dialogue,0.9999999999999998,1.0,1.0000000000000002,1.0
res,23,empathetic_dialogue,math,0.25965971074787975,0.387058910881938,0.2625525306701409,0.10272238343916212
res,23,empathetic_dialogue,mmlu,0.7340328168131514,0.48361931709511247,0.7352779183976755,0.2448232414140687
res,23,empathetic_dialogue,programming,0.5683825774070073,0.4636234430752699,0.5704228760184212,0.11311020687732362
res,23,math,empathetic_dialogue,0.25965971074787975,0.38705891088193806,0.2625525306701409,0.10272238343916212
res,23,math,math,1.0,0.9999999999999998,0.9999999999999998,1.0
res,23,math,mmlu,0.6854426099146499,0.5394652657655503,0.6869202332054136,0.22548425832015176
res,23,math,programming,0.7517365163901798,0.6715893899833174,0.7528386276455771,0.28603208635121197
res,23,mmlu,empathetic_dialogue,0.7340328168131515,0.4836193170951124,0.7352779183976755,0.2448232414140687
res,23,mmlu,math,0.6854426099146499,0.5394652657655503,0.6869202332054136,0.22548425832015176
res,23,mmlu,mmlu,1.0,1.0,1.0000000000000002,1.0
res,23,mmlu,programming,0.8481952866393098,0.5850135417577705,0.8491654037668349,0.22277214656603236
res,23,programming,empathetic_dialogue,0.5683825774070073,0.46362344307526987,0.5704228760184212,0.11311020687732362
res,23,programming,math,0.7517365163901798,0.6715893899833174,0.7528386276455771,0.28603208635121197
res,23,programming,mmlu,0.8481952866393097,0.5850135417577705,0.8491654037668349,0.22277214656603236
res,23,programming,programming,0.9999999999999999,1.0,1.0000000000000002,1.0
res,24,empathetic_dialogue,empathetic_dialogue,0.9999999999999998,1.0,0.9999999999999999,1.0
res,24,empathetic_dialogue,math,0.3127735540547155,0.39093041927045213,0.31396997326396825,0.1037980141928337
res,24,empathetic_dialogue,mmlu,0.7091725795450624,0.4755968942164122,0.7102079766279461,0.24926358838986581
res,24,empathetic_dialogue,programming,0.5143414238252172,0.4705992470756348,0.5155532798452273,0.11173856845442676
res,24,math,empathetic_dialogue,0.3127735540547155,0.39093041927045213,0.31396997326396825,0.1037980141928337
res,24,math,math,1.0,1.0,0.9999999999999998,1.0
res,24,math,mmlu,0.7142977049086718,0.524728000350532,0.7145670422564022,0.260438575214967
res,24,math,programming,0.9287303472882511,0.6460824295898286,0.9287660777668221,0.38235449268138055
res,24,mmlu,empathetic_dialogue,0.7091725795450624,0.47559689421641216,0.7102079766279461,0.24926358838986581
res,24,mmlu,math,0.7142977049086718,0.524728000350532,0.7145670422564022,0.260438575214967
res,24,mmlu,mmlu,1.0,1.0,1.0000000000000002,1.0
res,24,mmlu,programming,0.8465866960518917,0.5634328289482509,0.8468860402744727,0.24456917906765893
res,24,programming,empathetic_dialogue,0.5143414238252171,0.4705992470756349,0.5155532798452273,0.11173856845442676
res,24,programming,math,0.9287303472882511,0.6460824295898286,0.9287660777668221,0.38235449268138055
res,24,programming,mmlu,0.8465866960518917,0.5634328289482509,0.8468860402744727,0.24456917906765893
res,24,programming,programming,0.9999999999999998,1.0,1.0000000000000002,1.0
res,25,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0000000000000002,1.0
res,25,empathetic_dialogue,math,0.4080043677975832,0.39260606674524656,0.40846260525056466,0.12858922735783151
res,25,empathetic_dialogue,mmlu,0.757418921241147,0.4766965193360954,0.7577002894195877,0.2707618242622469
res,25,empathetic_dialogue,programming,0.6537164463947635,0.49133995318809737,0.6540676734734019,0.13097569571462986
res,25,math,empathetic_dialogue,0.4080043677975832,0.39260606674524656,0.40846260525056466,0.12858922735783151
res,25,math,math,0.9999999999999998,1.0,1.0,1.0
res,25,math,mmlu,0.7473065539097453,0.47698109067253386,0.747459913117509,0.2990191845988447
res,25,math,programming,0.8978023081774746,0.5603536748905786,0.8978528973823503,0.48734202921190345
res,25,mmlu,empathetic_dialogue,0.757418921241147,0.4766965193360954,0.7577002894195877,0.2707618242622469
res,25,mmlu,math,0.7473065539097452,0.47698109067253386,0.747459913117509,0.2990191845988447
res,25,mmlu,mmlu,0.9999999999999998,1.0,0.9999999999999998,1.0
res,25,mmlu,programming,0.9059395838377367,0.5163951047264352,0.9060233685741628,0.29317727616032363
res,25,programming,empathetic_dialogue,0.6537164463947632,0.4913399531880974,0.6540676734734019,0.13097569571462986
res,25,programming,math,0.8978023081774746,0.5603536748905786,0.8978528973823503,0.48734202921190345
res,25,programming,mmlu,0.9059395838377367,0.5163951047264353,0.9060233685741628,0.29317727616032363
res,25,programming,programming,1.0,1.0,0.9999999999999998,1.0
mlp,0,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
mlp,0,empathetic_dialogue,math,0.9121648270646384,0.4781545182835234,0.9122967485401381,0.1693498334966337
mlp,0,empathetic_dialogue,mmlu,0.9594580923526421,0.6086395998298848,0.9595394647579818,0.3127097453444759
mlp,0,empathetic_dialogue,programming,0.8976533811728601,0.6068344713576543,0.8978188537509775,0.14652340998538113
mlp,0,math,empathetic_dialogue,0.9121648270646385,0.47815451828352334,0.9122967485401381,0.1693498334966337
mlp,0,math,math,1.0,1.0,1.0,1.0
mlp,0,math,mmlu,0.9514160630706655,0.6388106391683678,0.9514860347508997,0.3871983796094912
mlp,0,math,programming,0.9697705704643143,0.6961942911841281,0.9698169575771851,0.45075603858232166
mlp,0,mmlu,empathetic_dialogue,0.959458092352642,0.6086395998298848,0.9595394647579818,0.3127097453444759
mlp,0,mmlu,math,0.9514160630706656,0.6388106391683678,0.9514860347508997,0.3871983796094912
mlp,0,mmlu,mmlu,0.9999999999999998,1.0,1.0000000000000002,1.0
mlp,0,mmlu,programming,0.9523592652683779,0.7594783574048123,0.9524315997339234,0.3498203933025276
mlp,0,programming,empathetic_dialogue,0.8976533811728601,0.6068344713576543,0.8978188537509775,0.14652340998538113
mlp,0,programming,math,0.9697705704643141,0.6961942911841281,0.9698169575771851,0.45075603858232166
mlp,0,programming,mmlu,0.9523592652683779,0.7594783574048123,0.9524315997339234,0.3498203933025276
mlp,0,programming,programming,1.0,1.0,1.0,1.0
mlp,1,empathetic_dialogue,empathetic_dialogue,1.0,1.0,0.9999999999999997,1.0
mlp,1,empathetic_dialogue,math,0.7705710368798411,0.4442672215607337,0.7713974454906795,0.13372135644163158
mlp,1,empathetic_dialogue,mmlu,0.9167023877710088,0.47856345756922136,0.9169831900648173,0.2667969250871612
mlp,1,empathetic_dialogue,programming,0.6372061327802795,0.48881087649103944,0.638291540425119,0.1262271458914664
mlp,1,math,empathetic_dialogue,0.7705710368798411,0.4442672215607337,0.7713974454906795,0.13372135644163158
mlp,1,math,math,1.0,1.0,1.0,1.0
mlp,1,math,mmlu,0.8669417337293621,0.5307793774314401,0.8674826815670578,0.2836703997181633
mlp,1,math,programming,0.6653997241686169,0.6197664390996234,0.6665096096233111,0.2726351667446368
mlp,1,mmlu,empathetic_dialogue,0.9167023877710089,0.47856345756922136,0.9169831900648173,0.2667969250871612
mlp,1,mmlu,math,0.8669417337293621,0.5307793774314402,0.8674826815670578,0.2836703997181633
mlp,1,mmlu,mmlu,1.0,1.0,0.9999999999999999,1.0
mlp,1,mmlu,programming,0.6880407822974826,0.5966780376815438,0.6890391132401151,0.2588172159878271
mlp,1,programming,empathetic_dialogue,0.6372061327802795,0.48881087649103944,0.638291540425119,0.1262271458914664
mlp,1,programming,math,0.6653997241686169,0.6197664390996233,0.6665096096233111,0.2726351667446368
mlp,1,programming,mmlu,0.6880407822974826,0.5966780376815438,0.6890391132401151,0.2588172159878271
mlp,1,programming,programming,1.0,0.9999999999999998,0.9999999999999999,1.0
mlp,2,empathetic_dialogue,empathetic_dialogue,0.9999999999999998,1.0,0.9999999999999999,1.0
mlp,2,empathetic_dialogue,math,0.7017195058746305,0.42326779663806385,0.70333611738872,0.10395149525079972
mlp,2,empathetic_dialogue,mmlu,0.9062682573154068,0.5396043266372781,0.9067470660482144,0.21918973839440284
mlp,2,empathetic_dialogue,programming,0.7744436262229667,0.5140766169602146,0.7753102021743382,0.10760091288940199
mlp,2,math,empathetic_dialogue,0.7017195058746306,0.42326779663806385,0.70333611738872,0.10395149525079972
mlp,2,math,math,1.0,0.9999999999999998,1.0,1.0
mlp,2,math,mmlu,0.8144958279730209,0.5957124078473982,0.8154079067285883,0.26126771132916604
mlp,2,math,programming,0.8211487443709387,0.6683084644974524,0.8218163745295977,0.29643240829120243
mlp,2,mmlu,empathetic_dialogue,0.9062682573154068,0.5396043266372781,0.9067470660482144,0.21918973839440284
mlp,2,mmlu,math,0.814495827973021,0.5957124078473982,0.8154079067285883,0.26126771132916604
mlp,2,mmlu,mmlu,0.9999999999999994,1.0,1.0000000000000002,1.0
mlp,2,mmlu,programming,0.8412609951503461,0.6739369181714633,0.8418455426908292,0.25340605551040624
mlp,2,programming,empathetic_dialogue,0.7744436262229667,0.5140766169602146,0.7753102021743382,0.10760091288940199
mlp,2,programming,math,0.8211487443709387,0.6683084644974524,0.8218163745295977,0.29643240829120243
mlp,2,programming,mmlu,0.8412609951503462,0.6739369181714633,0.8418455426908292,0.25340605551040624
mlp,2,programming,programming,1.0,1.0,1.0000000000000002,1.0
mlp,3,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0000000000000002,1.0
mlp,3,empathetic_dialogue,math,0.8796914415523045,0.41480084184820903,0.8800490765676935,0.11764639459070039
mlp,3,empathetic_dialogue,mmlu,0.9617511965275465,0.6094939888768091,0.9618614053774568,0.2559534115054694
mlp,3,empathetic_dialogue,programming,0.8355519065140928,0.5479699720074591,0.8360141375044488,0.12236299995849531
mlp,3,math,empathetic_dialogue,0.8796914415523045,0.41480084184820903,0.8800490765676935,0.11764639459070039
mlp,3,math,math,0.9999999999999999,1.0,1.0000000000000002,1.0
mlp,3,math,mmlu,0.942781540577194,0.6295549882034125,0.9429521377641565,0.2766499511399314
mlp,3,math,programming,0.9599520899205463,0.7052573753361587,0.9600643913284028,0.3340105278053715
mlp,3,mmlu,empathetic_dialogue,0.9617511965275465,0.609493988876809,0.9618614053774568,0.2559534115054694
mlp,3,mmlu,math,0.942781540577194,0.6295549882034125,0.9429521377641565,0.2766499511399314
mlp,3,mmlu,mmlu,1.0,1.0,1.0,1.0
mlp,3,mmlu,programming,0.9217914003982427,0.7406644469197708,0.9220122356491264,0.28130927015863527
mlp,3,programming,empathetic_dialogue,0.8355519065140927,0.5479699720074591,0.8360141375044488,0.12236299995849531
mlp,3,programming,math,0.9599520899205461,0.7052573753361587,0.9600643913284028,0.3340105278053715
mlp,3,programming,mmlu,0.9217914003982427,0.7406644469197708,0.9220122356491264,0.28130927015863527
mlp,3,programming,programming,0.9999999999999996,1.0,1.0,1.0
mlp,4,empathetic_dialogue,empathetic_dialogue,0.9999999999999999,0.9999999999999998,1.0,1.0
mlp,4,empathetic_dialogue,math,0.9956685951957861,0.3610131075481325,0.9956703199568758,0.18172230531117498
mlp,4,empathetic_dialogue,mmlu,0.9977519814675754,0.5681220863061424,0.9977530126458369,0.334571381154485
mlp,4,empathetic_dialogue,programming,0.9831087162282824,0.5286319753693388,0.9831159594356536,0.14899229241790335
mlp,4,math,empathetic_dialogue,0.9956685951957861,0.3610131075481325,0.9956703199568758,0.18172230531117498
mlp,4,math,math,1.0,1.0,1.0,1.0
mlp,4,math,mmlu,0.9949320636783654,0.555903961274238,0.9949342981999946,0.4038838809009412
mlp,4,math,programming,0.9881084759370329,0.6638842034282856,0.9881137441553421,0.45675135073934936
mlp,4,mmlu,empathetic_dialogue,0.9977519814675755,0.5681220863061424,0.9977530126458369,0.334571381154485
mlp,4,mmlu,math,0.9949320636783653,0.555903961274238,0.9949342981999946,0.4038838809009412
mlp,4,mmlu,mmlu,1.0,1.0,1.0000000000000002,1.0
mlp,4,mmlu,programming,0.9850019454921449,0.7055441022120293,0.9850084992863192,0.325724257252478
mlp,4,programming,empathetic_dialogue,0.9831087162282824,0.5286319753693388,0.9831159594356536,0.14899229241790335
mlp,4,programming,math,0.988108475937033,0.6638842034282856,0.9881137441553421,0.45675135073934936
mlp,4,programming,mmlu,0.9850019454921449,0.7055441022120293,0.9850084992863192,0.325724257252478
mlp,4,programming,programming,0.9999999999999999,1.0,0.9999999999999998,1.0
mlp,5,empathetic_dialogue,empathetic_dialogue,1.0,0.9999999999999998,1.0,1.0
mlp,5,empathetic_dialogue,math,0.9405858597710327,0.33953204575499946,0.9406820338256021,0.1089799515970002
mlp,5,empathetic_dialogue,mmlu,0.9499939879820972,0.5694268606243712,0.950063915513121,0.23973392641387445
mlp,5,empathetic_dialogue,programming,0.8657858693051274,0.5097196539206952,0.8659983856076651,0.11254478949758966
mlp,5,math,empathetic_dialogue,0.9405858597710328,0.3395320457549994,0.9406820338256021,0.1089799515970002
mlp,5,math,math,1.0,1.0,1.0,1.0
mlp,5,math,mmlu,0.9772916971187092,0.5829046546114317,0.9773440158240208,0.27247459435199656
mlp,5,math,programming,0.9476039696313743,0.7090251508908636,0.9477110839954248,0.35129562995139557
mlp,5,mmlu,empathetic_dialogue,0.9499939879820973,0.5694268606243713,0.950063915513121,0.23973392641387445
mlp,5,mmlu,math,0.9772916971187092,0.5829046546114317,0.9773440158240208,0.27247459435199656
mlp,5,mmlu,mmlu,0.9999999999999999,1.0,0.9999999999999998,1.0
mlp,5,mmlu,programming,0.952538056559284,0.7060682943315407,0.952646897573399,0.25797320160414405
mlp,5,programming,empathetic_dialogue,0.8657858693051274,0.5097196539206952,0.8659983856076651,0.11254478949758966
mlp,5,programming,math,0.9476039696313743,0.7090251508908636,0.9477110839954248,0.35129562995139557
mlp,5,programming,mmlu,0.952538056559284,0.7060682943315408,0.952646897573399,0.25797320160414405
mlp,5,programming,programming,1.0,1.0,1.0000000000000004,1.0
mlp,6,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0000000000000002,1.0
mlp,6,empathetic_dialogue,math,0.8944427125516901,0.3126006817256273,0.894610087097706,0.13560399365751014
mlp,6,empathetic_dialogue,mmlu,0.9523799885198765,0.5686899192415106,0.9524521715379496,0.27704748914210303
mlp,6,empathetic_dialogue,programming,0.8209823832509299,0.48807122198576414,0.8212708963884973,0.12362153815981265
mlp,6,math,empathetic_dialogue,0.8944427125516903,0.3126006817256273,0.894610087097706,0.13560399365751014
mlp,6,math,math,1.0,1.0,0.9999999999999997,1.0
mlp,6,math,mmlu,0.958394481155051,0.5717979068355203,0.9584697466592774,0.3163201804024057
mlp,6,math,programming,0.9629932466078363,0.6955859205405273,0.9630612208596496,0.3685012902317051
mlp,6,mmlu,empathetic_dialogue,0.9523799885198765,0.5686899192415106,0.9524521715379496,0.27704748914210303
mlp,6,mmlu,math,0.958394481155051,0.5717979068355203,0.9584697466592774,0.3163201804024057
mlp,6,mmlu,mmlu,0.9999999999999997,1.0,0.9999999999999998,1.0
mlp,6,mmlu,programming,0.9092076983231422,0.705508775187969,0.9093698459788292,0.27840862054692456
mlp,6,programming,empathetic_dialogue,0.8209823832509299,0.48807122198576425,0.8212708963884973,0.12362153815981265
mlp,6,programming,math,0.9629932466078363,0.6955859205405273,0.9630612208596496,0.3685012902317051
mlp,6,programming,mmlu,0.9092076983231422,0.705508775187969,0.9093698459788292,0.27840862054692456
mlp,6,programming,programming,1.0,1.0,1.0,1.0
mlp,7,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
mlp,7,empathetic_dialogue,math,0.9642010351642801,0.22370906403707716,0.9642178082829773,0.16396749548221698
mlp,7,empathetic_dialogue,mmlu,0.9611125256726879,0.4542984770953319,0.9611310380853514,0.30181085761614335
mlp,7,empathetic_dialogue,programming,0.8180172850298242,0.41217980359515294,0.8180991552060107,0.12954334578271248
mlp,7,math,empathetic_dialogue,0.9642010351642801,0.22370906403707716,0.9642178082829773,0.16396749548221698
mlp,7,math,math,1.0,0.9999999999999998,1.0000000000000002,1.0
mlp,7,math,mmlu,0.98991706562181,0.4562218848254038,0.9899213165593145,0.3191683590059793
mlp,7,math,programming,0.8956561681254702,0.618183041899166,0.8957029999435682,0.3656799267905757
mlp,7,mmlu,empathetic_dialogue,0.9611125256726878,0.4542984770953319,0.9611310380853514,0.30181085761614335
mlp,7,mmlu,math,0.9899170656218101,0.45622188482540377,0.9899213165593145,0.3191683590059793
mlp,7,mmlu,mmlu,1.0,1.0,0.9999999999999996,1.0
mlp,7,mmlu,programming,0.9037791090599577,0.572707013559037,0.9038231656844977,0.25038551151448024
mlp,7,programming,empathetic_dialogue,0.8180172850298242,0.41217980359515294,0.8180991552060107,0.12954334578271248
mlp,7,programming,math,0.8956561681254702,0.6181830418991658,0.8957029999435682,0.3656799267905757
mlp,7,programming,mmlu,0.9037791090599577,0.5727070135590369,0.9038231656844977,0.25038551151448024
mlp,7,programming,programming,0.9999999999999999,1.0,0.9999999999999998,1.0
mlp,8,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
mlp,8,empathetic_dialogue,math,0.888865706837142,0.2603514124627037,0.8890386273066827,0.09872444599690954
mlp,8,empathetic_dialogue,mmlu,0.9695671990764853,0.488493036590798,0.9696106392636855,0.22537377431437794
mlp,8,empathetic_dialogue,programming,0.4891330027005903,0.42623467474632176,0.4899281649382126,0.09378338630199634
mlp,8,math,empathetic_dialogue,0.888865706837142,0.26035141246270377,0.8890386273066827,0.09872444599690954
mlp,8,math,math,1.0,1.0,1.0,1.0
mlp,8,math,mmlu,0.936926505290228,0.4898150511656635,0.9370434681847727,0.2247843025003972
mlp,8,math,programming,0.7026492178591747,0.6648320936922368,0.703193238927152,0.245291409244232
mlp,8,mmlu,empathetic_dialogue,0.9695671990764853,0.48849303659079796,0.9696106392636855,0.22537377431437794
mlp,8,mmlu,math,0.936926505290228,0.48981505116566343,0.9370434681847727,0.2247843025003972
mlp,8,mmlu,mmlu,1.0,0.9999999999999998,1.0,1.0
mlp,8,mmlu,programming,0.5854674424653216,0.6071393131199735,0.5861736605598766,0.18128445927259676
mlp,8,programming,empathetic_dialogue,0.4891330027005903,0.42623467474632176,0.4899281649382126,0.09378338630199634
mlp,8,programming,math,0.7026492178591747,0.6648320936922367,0.703193238927152,0.245291409244232
mlp,8,programming,mmlu,0.5854674424653216,0.6071393131199735,0.5861736605598766,0.18128445927259676
mlp,8,programming,programming,0.9999999999999998,1.0,1.0000000000000002,1.0
mlp,9,empathetic_dialogue,empathetic_dialogue,1.0,1.0,0.9999999999999994,1.0
mlp,9,empathetic_dialogue,math,0.9486757830435841,0.25035246977976594,0.9487459260392285,0.10675034682438572
mlp,9,empathetic_dialogue,mmlu,0.9641431907787528,0.5094486020982296,0.9641887610593758,0.2384093231589101
mlp,9,empathetic_dialogue,programming,0.6881417306300041,0.4248452145947405,0.6886533721384462,0.09840509218013702
mlp,9,math,empathetic_dialogue,0.9486757830435841,0.25035246977976594,0.9487459260392285,0.10675034682438572
mlp,9,math,math,0.9999999999999996,1.0,1.0,1.0
mlp,9,math,mmlu,0.9577195168901629,0.5059007064566386,0.9577955158367252,0.24144339940296441
mlp,9,math,programming,0.718166784870704,0.6735490444705077,0.7187098943803697,0.2762339480305131
mlp,9,mmlu,empathetic_dialogue,0.9641431907787528,0.5094486020982296,0.9641887610593758,0.2384093231589101
mlp,9,mmlu,math,0.957719516890163,0.5059007064566386,0.9577955158367252,0.24144339940296441
mlp,9,mmlu,mmlu,0.9999999999999998,0.9999999999999998,0.9999999999999996,1.0
mlp,9,mmlu,programming,0.7657542607722314,0.6239034775815917,0.766203834092504,0.21252687086933522
mlp,9,programming,empathetic_dialogue,0.6881417306300041,0.4248452145947405,0.6886533721384462,0.09840509218013702
mlp,9,programming,math,0.718166784870704,0.6735490444705076,0.7187098943803697,0.2762339480305131
mlp,9,programming,mmlu,0.7657542607722314,0.6239034775815917,0.766203834092504,0.21252687086933522
mlp,9,programming,programming,1.0,1.0,0.9999999999999998,1.0
mlp,10,empathetic_dialogue,empathetic_dialogue,1.0,1.0,0.9999999999999998,1.0
mlp,10,empathetic_dialogue,math,0.9469052209570096,0.2865781782043015,0.9469808155898657,0.1189047948115811
mlp,10,empathetic_dialogue,mmlu,0.9547685875897275,0.5958675758250045,0.9548297493084464,0.2567613735486247
mlp,10,empathetic_dialogue,programming,0.7777534334453603,0.47681205183718595,0.7781078948257033,0.10497814125881205
mlp,10,math,empathetic_dialogue,0.9469052209570095,0.2865781782043015,0.9469808155898657,0.1189047948115811
mlp,10,math,math,0.9999999999999998,1.0,1.0,1.0
mlp,10,math,mmlu,0.9645859383569212,0.5684580710878566,0.9646456379831322,0.2961516734776894
mlp,10,math,programming,0.8084092306405757,0.719896203907943,0.8087593602203209,0.32133015572655776
mlp,10,mmlu,empathetic_dialogue,0.9547685875897274,0.5958675758250045,0.9548297493084464,0.2567613735486247
mlp,10,mmlu,math,0.9645859383569213,0.5684580710878566,0.9646456379831322,0.2961516734776894
mlp,10,mmlu,mmlu,0.9999999999999998,0.9999999999999998,0.9999999999999997,1.0
mlp,10,mmlu,programming,0.8752505767498528,0.7045533396704661,0.8754846191030409,0.2493341235366418
mlp,10,programming,empathetic_dialogue,0.7777534334453602,0.47681205183718606,0.7781078948257033,0.10497814125881205
mlp,10,programming,math,0.8084092306405757,0.719896203907943,0.8087593602203209,0.32133015572655776
