Class1,Class2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Mean
college_chemistry,elementary_mathematics,4,3,4,4,3,4,4,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2.77
college_chemistry,formal_logic,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_chemistry,global_facts,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.08
college_chemistry,high_school_biology,5,3,4,5,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,3.15
college_chemistry,high_school_chemistry,6,4,5,6,5,5,5,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,2,1,3.92
college_chemistry,high_school_computer_science,5,4,5,5,4,5,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,2,1,3.54
college_chemistry,high_school_european_history,7,5,6,6,5,6,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,1,4.19
college_chemistry,high_school_geography,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_chemistry,high_school_government_and_politics,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_chemistry,high_school_macroeconomics,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.23
college_chemistry,high_school_mathematics,5,4,5,5,4,5,5,4,3,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,2,1,3.54
college_chemistry,high_school_microeconomics,3,3,3,4,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2.35
college_chemistry,high_school_physics,6,4,5,6,5,5,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,2,1,3.92
college_chemistry,high_school_psychology,4,3,4,4,3,4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,1,2.81
college_chemistry,high_school_statistics,5,4,5,6,5,6,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,2,1,3.96
college_chemistry,high_school_us_history,7,5,6,6,5,5,5,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,1,4.0
college_chemistry,high_school_world_history,8,5,6,7,5,6,6,5,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,2,1,4.42
college_chemistry,human_aging,3,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1.92
college_chemistry,human_sexuality,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.31
college_chemistry,international_law,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.58
college_chemistry,jurisprudence,3,2,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2.08
college_chemistry,logical_fallacies,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.08
college_chemistry,machine_learning,5,4,5,5,4,5,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,3,3,3,2,1,3.54
college_chemistry,management,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.54
college_chemistry,marketing,4,3,4,4,3,4,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,1,2.58
college_chemistry,medical_genetics,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2.42
college_chemistry,miscellaneous,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.31
college_chemistry,moral_disputes,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.12
college_chemistry,moral_scenarios,3,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1.73
college_chemistry,nutrition,4,3,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2.54
college_chemistry,philosophy,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1.77
college_chemistry,prehistory,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.19
college_chemistry,professional_accounting,5,4,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3.27
college_chemistry,professional_law,7,5,6,6,5,6,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2,1,4.15
college_chemistry,professional_medicine,7,5,6,7,5,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4.35
college_chemistry,professional_psychology,4,3,4,4,3,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,1,2.73
college_chemistry,public_relations,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,2.31
college_chemistry,security_studies,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1.77
college_chemistry,sociology,3,2,3,3,2,3,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1.92
college_chemistry,us_foreign_policy,3,2,3,3,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1.88
college_chemistry,virology,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2.42
college_chemistry,world_religions,3,2,3,3,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.69
college_computer_science,college_mathematics,7,5,7,7,6,7,7,6,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,3,1,5.27
college_computer_science,college_medicine,9,6,8,8,7,8,8,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,5,5,4,2,5.92
college_computer_science,computer_security,7,5,6,6,5,6,6,5,4,4,4,4,4,3,4,4,4,4,4,5,5,4,4,4,3,1,4.42
college_computer_science,conceptual_physics,4,3,4,4,3,4,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,1,2.96
college_computer_science,econometrics,7,5,7,7,6,7,7,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,1,5.19
college_computer_science,electrical_engineering,5,4,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,1,3.35
college_computer_science,elementary_mathematics,5,4,5,5,4,5,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,2,1,3.69
college_computer_science,formal_logic,5,3,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,2,1,3.27
college_computer_science,global_facts,4,3,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2.65
college_computer_science,high_school_biology,6,4,6,6,5,5,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,1,4.08
college_computer_science,high_school_chemistry,6,4,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,4.12
college_computer_science,high_school_computer_science,9,6,8,9,7,8,8,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,6,4,2,6.62
college_computer_science,high_school_european_history,11,8,9,10,8,10,9,7,7,7,7,6,6,6,6,6,7,7,7,7,7,6,6,6,4,1,6.96
college_computer_science,high_school_geography,4,3,4,4,3,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,1,2.88
college_computer_science,high_school_government_and_politics,4,3,4,4,3,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,1,2.77
college_computer_science,high_school_macroeconomics,4,3,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3.08
college_computer_science,high_school_mathematics,7,5,7,7,6,7,7,6,6,6,5,5,5,5,5,5,5,6,6,6,6,5,5,5,3,1,5.46
college_computer_science,high_school_microeconomics,5,4,5,5,4,5,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,2,1,3.62
college_computer_science,high_school_physics,7,5,6,7,6,7,6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,3,1,5.0
college_computer_science,high_school_psychology,6,5,6,6,5,5,5,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,1,4.08
college_computer_science,high_school_statistics,8,6,8,8,7,8,8,6,6,6,5,5,5,5,6,5,6,6,6,6,6,6,5,5,4,2,5.92
college_computer_science,high_school_us_history,11,8,9,10,8,9,9,7,7,7,6,6,6,6,6,6,7,7,7,7,7,6,6,5,4,1,6.85
college_computer_science,high_school_world_history,12,8,10,11,9,10,10,8,8,7,7,7,7,6,7,7,7,8,8,8,8,7,7,6,4,2,7.65
college_computer_science,human_aging,4,3,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2.62
college_computer_science,human_sexuality,5,4,5,5,4,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,1,3.15
college_computer_science,international_law,3,2,3,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2.08
college_computer_science,jurisprudence,4,3,4,4,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,2.96
college_computer_science,logical_fallacies,4,3,4,4,4,4,4,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,2,1,3.0
college_computer_science,machine_learning,8,6,7,8,6,7,7,6,6,6,5,5,5,5,5,5,6,6,6,6,6,5,5,5,4,2,5.69
college_computer_science,management,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.19
college_computer_science,marketing,6,5,6,6,5,5,5,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,1,4.08
college_computer_science,medical_genetics,4,3,4,4,3,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,1,2.85
college_computer_science,miscellaneous,5,3,4,4,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,3.0
college_computer_science,moral_disputes,5,3,4,4,4,4,4,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,2,1,3.04
college_computer_science,moral_scenarios,4,3,4,4,3,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,1,2.77
college_computer_science,nutrition,5,4,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3.27
college_computer_science,philosophy,4,3,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2.62
college_computer_science,prehistory,4,3,4,4,3,4,4,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,2.88
college_computer_science,professional_accounting,7,5,6,7,6,6,6,5,5,5,4,4,4,4,5,4,5,5,5,5,5,4,4,4,3,1,4.77
college_computer_science,professional_law,11,8,9,10,8,9,9,7,7,7,6,6,6,6,6,6,7,7,7,7,7,6,6,6,4,2,6.92
college_computer_science,professional_medicine,9,7,8,9,7,8,8,6,6,6,5,5,5,5,5,5,6,6,6,6,6,5,5,5,3,2,5.92
college_computer_science,professional_psychology,6,4,5,6,5,6,5,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,1,3.96
college_computer_science,public_relations,6,4,5,5,5,5,5,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,1,3.81
college_computer_science,security_studies,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.27
college_computer_science,sociology,4,3,4,4,3,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2.69
college_computer_science,us_foreign_policy,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,1,2.5
college_computer_science,virology,5,3,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,1,3.27
college_computer_science,world_religions,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.19
college_mathematics,college_medicine,6,4,6,6,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,1,3.92
college_mathematics,computer_security,4,3,4,4,3,4,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,1,2.81
college_mathematics,conceptual_physics,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_mathematics,econometrics,5,4,5,5,4,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,2,1,3.73
college_mathematics,electrical_engineering,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,2.35
college_mathematics,elementary_mathematics,4,3,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,1,2.92
college_mathematics,formal_logic,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,1,1,2.5
college_mathematics,global_facts,3,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2.0
college_mathematics,high_school_biology,4,3,4,4,3,4,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2.69
college_mathematics,high_school_chemistry,4,3,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3.12
college_mathematics,high_school_computer_science,6,4,6,6,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,3,1,4.19
college_mathematics,high_school_european_history,8,5,6,6,5,6,6,5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,3,2,1,4.35
college_mathematics,high_school_geography,3,2,3,3,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2.0
college_mathematics,high_school_government_and_politics,3,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1.92
college_mathematics,high_school_macroeconomics,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_mathematics,high_school_mathematics,6,5,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,4,4,3,1,4.62
college_mathematics,high_school_microeconomics,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,2.38
college_mathematics,high_school_physics,6,4,5,6,5,5,5,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,2,1,3.92
college_mathematics,high_school_psychology,4,3,4,4,3,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2.65
college_mathematics,high_school_statistics,6,4,6,6,5,5,5,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,1,4.08
college_mathematics,high_school_us_history,7,5,6,6,5,6,5,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,2,1,4.08
college_mathematics,high_school_world_history,8,5,7,7,6,6,6,5,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,2,1,4.65
college_mathematics,human_aging,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.62
college_mathematics,human_sexuality,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_mathematics,international_law,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1.35
college_mathematics,jurisprudence,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.12
college_mathematics,logical_fallacies,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_mathematics,machine_learning,6,4,6,6,5,5,5,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,1,4.12
college_mathematics,management,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1.38
college_mathematics,marketing,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2.38
college_mathematics,medical_genetics,3,2,3,3,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2.0
college_mathematics,miscellaneous,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.15
college_mathematics,moral_disputes,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.04
college_mathematics,moral_scenarios,3,2,3,3,2,3,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1.96
college_mathematics,nutrition,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.12
college_mathematics,philosophy,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.73
college_mathematics,prehistory,3,2,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1.96
college_mathematics,professional_accounting,5,3,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3.23
college_mathematics,professional_law,7,5,6,6,5,6,5,4,4,4,4,4,4,3,4,4,4,4,4,5,5,4,4,4,2,1,4.31
college_mathematics,professional_medicine,7,4,6,6,5,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,2,1,3.92
college_mathematics,professional_psychology,4,3,4,4,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2.46
college_mathematics,public_relations,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.35
college_mathematics,security_studies,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1.42
college_mathematics,sociology,3,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.77
college_mathematics,us_foreign_policy,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1.73
college_mathematics,virology,4,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2.19
college_mathematics,world_religions,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1.38
college_medicine,computer_security,6,4,5,6,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,1,3.81
college_medicine,conceptual_physics,5,4,5,5,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3.23
college_medicine,econometrics,7,5,6,7,5,6,6,5,5,5,4,4,4,4,4,4,4,5,4,5,5,4,4,4,3,1,4.62
college_medicine,electrical_engineering,5,4,5,5,4,4,4,4,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,1,3.23
college_medicine,elementary_mathematics,5,4,5,5,4,5,5,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,1,3.65
college_medicine,formal_logic,6,4,5,5,4,4,4,3,3,3,3,3,3,2,3,3,3,4,4,4,4,3,3,3,2,1,3.42
college_medicine,global_facts,5,3,4,5,3,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,3.0
college_medicine,high_school_biology,7,6,7,7,6,7,6,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,4,2,5.08
college_medicine,high_school_chemistry,7,5,6,7,5,6,6,5,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,1,4.54
college_medicine,high_school_computer_science,8,5,7,7,6,7,7,5,5,5,5,4,4,4,5,4,5,5,5,6,6,5,5,5,4,2,5.23
college_medicine,high_school_european_history,14,10,11,12,10,12,11,9,9,9,8,7,7,7,8,7,9,9,9,9,9,8,8,7,5,2,8.69
college_medicine,high_school_geography,5,4,4,5,4,4,4,3,3,3,3,2,2,2,3,3,3,3,3,4,4,3,3,3,3,1,3.23
college_medicine,high_school_government_and_politics,5,3,4,5,4,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,1,3.08
college_medicine,high_school_macroeconomics,5,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3.23
college_medicine,high_school_mathematics,7,5,6,6,5,6,6,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,1,4.46
college_medicine,high_school_microeconomics,5,4,5,5,4,5,5,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,1,3.65
college_medicine,high_school_physics,8,6,7,8,6,7,7,5,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,4,3,1,5.12
college_medicine,high_school_psychology,8,6,7,8,6,7,7,5,5,5,5,4,4,4,4,4,5,5,6,6,6,6,6,5,5,3,5.46
college_medicine,high_school_statistics,9,7,8,9,7,9,8,7,6,6,6,5,5,5,6,5,6,7,6,7,7,6,6,6,5,2,6.38
college_medicine,high_school_us_history,13,9,11,12,10,11,11,9,9,8,8,7,7,6,7,7,8,9,9,9,9,8,7,7,5,3,8.42
college_medicine,high_school_world_history,14,10,12,13,11,12,12,9,9,9,8,8,8,7,8,8,9,10,10,10,10,9,9,8,6,3,9.31
college_medicine,human_aging,5,4,4,5,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,4,4,4,4,4,3,2,3.35
college_medicine,human_sexuality,6,5,6,6,5,6,5,4,4,4,4,3,3,3,4,3,4,4,4,5,5,5,5,4,4,2,4.35
college_medicine,international_law,4,3,4,4,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2.31
college_medicine,jurisprudence,5,4,5,5,4,4,4,3,3,3,3,2,2,2,3,3,3,4,3,4,4,3,3,3,2,1,3.27
college_medicine,logical_fallacies,5,4,5,5,4,5,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,1,3.5
college_medicine,machine_learning,7,5,7,7,6,6,6,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,4,3,1,4.77
college_medicine,management,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2.54
college_medicine,marketing,7,5,6,6,5,6,6,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,3,2,4.58
college_medicine,medical_genetics,5,4,5,5,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4,3,2,3.54
college_medicine,miscellaneous,6,4,5,5,4,5,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,3.85
college_medicine,moral_disputes,5,4,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,1,3.54
college_medicine,moral_scenarios,6,4,5,5,5,5,5,4,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,3,2,3.77
college_medicine,nutrition,6,5,6,6,5,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,5,4,4,4,3,2,4.12
college_medicine,philosophy,5,3,4,4,4,4,4,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,2.96
college_medicine,prehistory,5,4,5,5,4,4,4,3,3,3,3,3,2,2,3,3,3,3,3,3,4,3,3,3,2,1,3.23
college_medicine,professional_accounting,7,5,7,7,6,7,6,5,5,5,4,4,4,4,5,4,5,5,5,5,5,5,4,4,3,2,4.92
college_medicine,professional_law,13,9,11,12,10,11,11,9,9,8,8,7,7,7,8,7,8,9,9,9,9,9,8,8,6,3,8.65
college_medicine,professional_medicine,12,9,11,12,9,10,10,8,8,8,7,7,6,6,7,6,7,8,8,8,8,8,8,7,6,3,7.96
college_medicine,professional_psychology,7,6,7,7,6,7,6,5,5,5,4,4,4,4,4,4,5,5,5,6,6,5,5,5,4,2,5.12
college_medicine,public_relations,7,5,6,6,5,6,5,5,4,4,4,4,3,3,4,4,4,5,5,5,5,5,4,4,4,2,4.54
college_medicine,security_studies,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,1,2.65
college_medicine,sociology,5,3,5,5,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,4,4,4,3,3,2,3.27
college_medicine,us_foreign_policy,4,3,4,4,3,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,1,2.81
college_medicine,virology,5,4,5,6,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,3.92
college_medicine,world_religions,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,1,2.5
computer_security,conceptual_physics,3,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1.92
computer_security,econometrics,5,3,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3.19
computer_security,electrical_engineering,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.27
computer_security,elementary_mathematics,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.27
computer_security,formal_logic,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,2.35
computer_security,global_facts,3,2,3,3,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1.88
computer_security,high_school_biology,4,3,4,4,3,4,4,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2.73
computer_security,high_school_chemistry,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2.46
computer_security,high_school_computer_science,6,4,5,5,4,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,3.85
computer_security,high_school_european_history,8,6,7,7,6,7,6,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,3,1,4.92
computer_security,high_school_geography,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.15
computer_security,high_school_government_and_politics,3,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2.15
computer_security,high_school_macroeconomics,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.19
computer_security,high_school_mathematics,5,3,4,4,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,3.0
computer_security,high_school_microeconomics,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.19
computer_security,high_school_physics,5,3,4,4,4,4,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,1,3.04
computer_security,high_school_psychology,5,3,4,4,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,3.0
