Class1,Class2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Mean
college_chemistry,conceptual_physics,2,2,3,2,2,1,1,1,1,0,0,1,0,1,0,1,1,1,2,1,1,1,1,2,2,1,1.19
college_chemistry,econometrics,2,3,5,3,3,2,2,2,1,0,1,1,1,1,0,1,1,1,2,1,1,2,2,2,3,1,1.69
college_chemistry,electrical_engineering,2,2,4,2,2,1,1,1,1,0,0,1,0,1,0,1,1,1,2,1,1,1,1,2,2,1,1.23
college_chemistry,elementary_mathematics,2,2,4,3,2,2,2,2,1,0,1,0,0,1,0,1,1,1,2,1,1,2,2,2,2,1,1.46
college_chemistry,formal_logic,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_chemistry,global_facts,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_chemistry,high_school_biology,2,3,5,3,2,2,2,1,1,0,1,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.58
college_chemistry,high_school_chemistry,2,3,5,3,3,2,2,2,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,3,3,2,2.08
college_chemistry,high_school_computer_science,2,3,5,3,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1.92
college_chemistry,high_school_european_history,3,3,6,4,3,2,2,2,1,0,1,1,1,1,0,1,1,2,3,2,2,2,3,3,4,2,2.12
college_chemistry,high_school_geography,1,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_chemistry,high_school_government_and_politics,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_chemistry,high_school_macroeconomics,2,2,4,2,2,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.12
college_chemistry,high_school_mathematics,2,3,5,3,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1.92
college_chemistry,high_school_microeconomics,2,2,4,2,2,1,2,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,2,2,1,1.27
college_chemistry,high_school_physics,2,3,5,4,3,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,3,2,2.04
college_chemistry,high_school_psychology,2,2,4,3,2,1,1,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.31
college_chemistry,high_school_statistics,2,3,6,4,3,2,3,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2.04
college_chemistry,high_school_us_history,3,3,6,4,3,2,2,2,1,0,1,1,1,1,0,1,1,1,3,2,2,2,3,3,3,2,2.04
college_chemistry,high_school_world_history,3,4,7,4,3,2,3,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,3,4,2,2.31
college_chemistry,human_aging,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_chemistry,human_sexuality,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.08
college_chemistry,international_law,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.85
college_chemistry,jurisprudence,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_chemistry,logical_fallacies,1,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_chemistry,machine_learning,2,3,5,3,3,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,3,2,1.81
college_chemistry,management,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.85
college_chemistry,marketing,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.23
college_chemistry,medical_genetics,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.12
college_chemistry,miscellaneous,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_chemistry,moral_disputes,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_chemistry,moral_scenarios,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0.88
college_chemistry,nutrition,2,2,4,2,2,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.15
college_chemistry,philosophy,1,1,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.92
college_chemistry,prehistory,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_chemistry,professional_accounting,2,3,5,3,3,2,2,2,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,3,1,1.73
college_chemistry,professional_law,3,3,6,4,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,2,3,2,2.08
college_chemistry,professional_medicine,3,3,6,4,3,2,3,2,1,1,1,1,1,1,0,1,1,1,2,1,2,2,2,2,3,2,1.96
college_chemistry,professional_psychology,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,2,2,1,1.19
college_chemistry,public_relations,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.08
college_chemistry,security_studies,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_chemistry,sociology,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_chemistry,us_foreign_policy,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_chemistry,virology,2,2,4,2,2,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.12
college_chemistry,world_religions,1,2,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.92
college_computer_science,college_mathematics,4,4,7,5,4,3,3,2,1,1,1,1,1,2,1,2,1,2,3,2,2,3,3,3,4,2,2.58
college_computer_science,college_medicine,4,5,8,5,4,3,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.62
college_computer_science,computer_security,3,4,6,4,3,2,2,2,1,0,1,1,1,1,1,1,1,1,3,2,2,3,2,3,4,2,2.15
college_computer_science,conceptual_physics,2,2,4,3,2,1,2,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.35
college_computer_science,econometrics,3,4,7,5,4,3,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.5
college_computer_science,electrical_engineering,2,3,5,3,2,1,2,2,1,0,1,1,0,1,0,1,1,1,2,1,2,2,2,2,3,1,1.62
college_computer_science,elementary_mathematics,3,3,5,4,3,2,2,2,1,1,1,1,0,1,1,1,1,1,3,2,2,2,2,2,3,2,1.96
college_computer_science,formal_logic,2,3,5,3,2,2,2,2,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,3,1,1.73
college_computer_science,global_facts,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.19
college_computer_science,high_school_biology,2,3,6,4,3,2,2,2,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,3,2,1.88
college_computer_science,high_school_chemistry,3,3,6,4,3,2,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,2,3,2,3,1,2.15
college_computer_science,high_school_computer_science,4,5,8,6,4,3,4,3,2,1,1,1,1,2,1,3,2,2,4,3,3,4,4,4,5,2,3.15
college_computer_science,high_school_european_history,5,6,10,7,5,4,4,3,1,1,1,1,1,2,1,2,1,2,4,3,3,4,4,4,5,2,3.31
college_computer_science,high_school_geography,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,1,2,2,1,1.23
college_computer_science,high_school_government_and_politics,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,3,1,1.19
college_computer_science,high_school_macroeconomics,2,2,4,3,2,2,2,1,0,0,1,1,0,1,1,1,1,1,2,2,1,2,2,2,2,1,1.5
college_computer_science,high_school_mathematics,3,4,7,5,4,3,4,3,1,1,1,1,1,1,1,2,2,2,3,2,3,3,3,3,4,2,2.65
college_computer_science,high_school_microeconomics,2,3,5,3,3,2,2,2,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,1.81
college_computer_science,high_school_physics,3,4,7,5,4,3,3,2,1,1,1,1,1,2,1,2,2,2,3,2,2,3,3,3,4,2,2.58
college_computer_science,high_school_psychology,3,3,6,4,3,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,3,2,1.92
college_computer_science,high_school_statistics,4,5,8,5,4,3,4,3,1,1,1,1,1,2,1,2,1,2,3,3,2,3,3,3,5,2,2.81
college_computer_science,high_school_us_history,5,6,10,6,5,4,4,3,1,1,1,1,1,1,1,2,1,2,4,2,3,3,4,4,5,2,3.15
college_computer_science,high_school_world_history,5,7,11,7,6,4,5,3,1,1,1,1,1,2,1,2,2,2,4,3,3,4,5,4,5,2,3.54
college_computer_science,human_aging,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,1,2,1,1.12
college_computer_science,human_sexuality,2,3,5,3,2,2,2,1,0,0,0,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.5
college_computer_science,international_law,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_computer_science,jurisprudence,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.31
college_computer_science,logical_fallacies,2,3,4,3,2,2,2,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.42
college_computer_science,machine_learning,4,5,8,5,4,3,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.62
college_computer_science,management,1,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_computer_science,marketing,3,3,6,4,3,2,2,2,1,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,3,2,1.85
college_computer_science,medical_genetics,2,2,4,3,2,1,2,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.35
college_computer_science,miscellaneous,2,3,4,3,2,1,2,1,1,0,0,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.46
college_computer_science,moral_disputes,2,3,5,3,2,2,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.42
college_computer_science,moral_scenarios,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.31
college_computer_science,nutrition,2,2,5,3,2,2,2,1,0,0,0,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.46
college_computer_science,philosophy,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,1,1.12
college_computer_science,prehistory,2,2,4,3,2,1,2,1,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,2,2,1,1.23
college_computer_science,professional_accounting,3,4,7,4,4,2,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.42
college_computer_science,professional_law,4,6,10,7,5,4,4,3,1,1,1,1,1,2,1,2,1,2,4,2,3,4,4,4,5,2,3.23
college_computer_science,professional_medicine,4,5,8,6,4,3,4,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,4,3,4,2,2.73
college_computer_science,professional_psychology,3,3,6,4,3,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,3,2,1.92
college_computer_science,public_relations,2,3,6,4,3,2,2,2,1,0,1,1,0,1,0,1,1,1,2,2,2,2,2,2,3,2,1.85
college_computer_science,security_studies,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_computer_science,sociology,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,1.19
college_computer_science,us_foreign_policy,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.12
college_computer_science,virology,2,3,5,3,2,2,2,2,1,0,1,1,1,1,0,1,1,1,2,1,1,2,2,2,3,2,1.69
college_computer_science,world_religions,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_mathematics,college_medicine,3,3,6,4,3,2,2,2,1,0,1,1,1,1,1,1,1,1,2,2,2,2,3,2,3,2,2.0
college_mathematics,computer_security,2,2,4,3,2,1,2,1,1,0,1,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.46
college_mathematics,conceptual_physics,2,2,3,2,2,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.12
college_mathematics,econometrics,2,3,5,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,1.88
college_mathematics,electrical_engineering,2,2,4,2,2,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,1.19
college_mathematics,elementary_mathematics,2,3,4,3,2,1,2,2,1,0,1,1,1,1,0,1,1,1,2,1,2,2,2,2,2,1,1.58
college_mathematics,formal_logic,2,2,4,3,2,1,2,1,1,0,1,0,0,1,0,1,1,1,2,1,1,2,2,2,2,1,1.38
college_mathematics,global_facts,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_mathematics,high_school_biology,2,2,4,3,2,1,2,1,0,0,1,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.42
college_mathematics,high_school_chemistry,2,3,4,3,2,2,2,2,1,0,1,1,0,1,1,1,1,1,2,1,1,2,2,2,3,1,1.62
college_mathematics,high_school_computer_science,3,3,6,4,3,2,3,2,1,1,1,1,1,1,1,2,1,1,3,2,2,3,3,3,3,2,2.23
college_mathematics,high_school_european_history,3,4,7,5,3,2,3,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,4,2,2.31
college_mathematics,high_school_geography,1,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_mathematics,high_school_government_and_politics,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_mathematics,high_school_macroeconomics,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,1,1.08
college_mathematics,high_school_mathematics,3,4,6,5,3,2,3,3,1,1,1,1,1,1,1,2,2,2,3,2,3,3,3,3,3,2,2.46
college_mathematics,high_school_microeconomics,2,2,4,2,2,1,1,1,1,0,1,1,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.31
college_mathematics,high_school_physics,3,3,6,4,3,2,2,2,1,1,1,1,1,1,1,2,1,2,3,2,2,2,3,3,3,2,2.19
college_mathematics,high_school_psychology,2,2,4,3,2,1,1,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.31
college_mathematics,high_school_statistics,3,4,6,4,3,2,2,2,1,1,1,1,1,1,1,2,1,1,3,2,2,3,3,3,3,2,2.23
college_mathematics,high_school_us_history,3,4,6,4,3,2,2,2,1,0,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,2,2.08
college_mathematics,high_school_world_history,3,4,7,5,3,2,3,2,1,1,1,1,1,1,1,2,1,1,3,2,2,3,3,3,4,2,2.38
college_mathematics,human_aging,1,1,3,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,0.88
college_mathematics,human_sexuality,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_mathematics,international_law,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0.73
college_mathematics,jurisprudence,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_mathematics,logical_fallacies,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,1,1.08
college_mathematics,machine_learning,3,3,6,4,3,2,3,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,2,2.15
college_mathematics,management,1,1,2,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,2,1,0.81
college_mathematics,marketing,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.23
college_mathematics,medical_genetics,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_mathematics,miscellaneous,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_mathematics,moral_disputes,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,0.92
college_mathematics,moral_scenarios,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
college_mathematics,nutrition,1,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_mathematics,philosophy,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,0.92
college_mathematics,prehistory,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_mathematics,professional_accounting,2,3,5,3,2,2,2,1,1,0,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,1,1.69
college_mathematics,professional_law,3,4,7,5,3,2,3,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,2,2.27
college_mathematics,professional_medicine,3,3,6,4,3,2,2,2,1,0,1,1,1,1,0,1,1,1,2,1,2,2,3,2,3,2,1.92
college_mathematics,professional_psychology,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,1.15
college_mathematics,public_relations,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.08
college_mathematics,security_studies,1,1,2,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,2,1,0.81
college_mathematics,sociology,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.96
college_mathematics,us_foreign_policy,1,2,3,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0.85
college_mathematics,virology,2,2,4,2,2,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.15
college_mathematics,world_religions,1,1,3,2,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,0.85
college_medicine,computer_security,3,3,6,3,3,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,2,2,2,3,2,1.85
college_medicine,conceptual_physics,2,2,4,3,2,1,2,1,1,0,0,1,0,1,1,1,1,1,2,1,1,2,2,2,3,2,1.5
college_medicine,econometrics,3,4,6,4,3,2,2,2,1,1,1,1,1,1,0,2,1,1,2,2,2,2,3,2,4,2,2.12
college_medicine,electrical_engineering,2,2,5,3,2,1,2,1,1,0,1,1,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.54
college_medicine,elementary_mathematics,2,3,5,4,3,2,2,2,1,0,1,1,0,1,0,1,1,1,2,2,2,2,2,2,3,2,1.81
college_medicine,formal_logic,2,3,5,3,2,2,2,2,1,0,1,0,0,1,0,1,1,1,2,2,2,2,2,2,3,2,1.69
college_medicine,global_facts,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.35
college_medicine,high_school_biology,3,4,7,4,3,2,2,2,1,1,1,1,1,1,1,2,1,1,3,2,2,3,3,3,4,2,2.31
college_medicine,high_school_chemistry,3,4,7,4,3,2,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,2,3,3,3,2,2.31
college_medicine,high_school_computer_science,3,4,7,5,4,3,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.5
college_medicine,high_school_european_history,5,7,11,8,6,4,5,3,1,1,1,1,1,1,1,2,2,3,5,2,3,4,5,4,6,3,3.65
college_medicine,high_school_geography,2,3,5,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.42
college_medicine,high_school_government_and_politics,2,2,5,3,2,2,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.42
college_medicine,high_school_macroeconomics,2,3,5,3,2,2,2,1,0,0,1,1,0,1,0,1,1,1,2,2,1,2,2,2,3,2,1.62
college_medicine,high_school_mathematics,3,4,6,4,3,2,3,2,1,0,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.31
college_medicine,high_school_microeconomics,2,3,5,3,3,2,2,2,1,0,1,1,0,1,0,1,1,1,2,2,1,2,2,2,3,2,1.73
college_medicine,high_school_physics,3,4,7,5,4,3,3,2,1,1,1,1,1,1,1,2,2,2,3,2,2,3,3,3,4,2,2.54
college_medicine,high_school_psychology,3,4,7,4,3,2,2,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,3,2.38
college_medicine,high_school_statistics,4,5,9,6,4,3,3,3,1,1,1,1,1,1,1,2,2,2,4,2,3,4,4,4,5,3,3.04
college_medicine,high_school_us_history,5,7,11,8,6,4,5,3,1,1,1,1,1,1,1,2,2,3,5,2,3,4,5,4,6,3,3.65
college_medicine,high_school_world_history,6,7,12,8,6,4,5,3,1,1,1,1,1,2,1,2,2,3,5,3,3,5,5,5,6,3,3.88
college_medicine,human_aging,2,3,5,3,2,1,1,1,1,0,0,0,0,1,0,1,1,1,2,1,2,2,2,2,3,2,1.5
college_medicine,human_sexuality,3,3,6,4,3,2,2,2,1,0,1,1,0,1,0,1,1,1,2,2,2,2,2,2,4,2,1.92
college_medicine,international_law,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
college_medicine,jurisprudence,2,3,5,3,2,2,1,2,0,0,0,0,0,1,0,1,1,1,2,1,2,2,2,2,3,2,1.54
college_medicine,logical_fallacies,2,3,5,3,3,2,2,2,0,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.58
college_medicine,machine_learning,3,4,7,4,3,3,3,2,1,0,1,1,1,1,0,2,1,1,3,2,2,2,3,3,4,2,2.27
college_medicine,management,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.12
college_medicine,marketing,3,3,6,4,3,2,2,2,1,0,1,1,0,1,0,1,1,1,3,2,2,2,3,3,4,2,2.04
college_medicine,medical_genetics,2,3,5,3,2,2,2,2,1,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,3,2,1.69
college_medicine,miscellaneous,2,3,5,3,2,2,2,2,1,0,1,1,0,1,0,1,1,1,2,1,2,2,2,2,3,2,1.69
college_medicine,moral_disputes,2,3,5,3,2,2,1,1,0,0,0,0,0,1,0,1,1,1,2,1,2,2,2,2,3,2,1.5
college_medicine,moral_scenarios,2,3,5,3,2,2,2,2,1,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.58
college_medicine,nutrition,2,3,5,3,3,2,2,2,1,0,1,1,0,1,0,1,1,1,2,1,2,2,2,2,3,2,1.73
college_medicine,philosophy,2,2,5,3,2,2,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.31
college_medicine,prehistory,2,3,5,3,2,2,2,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,1,2,3,2,1.46
college_medicine,professional_accounting,3,4,7,5,4,3,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,4,2,2.5
college_medicine,professional_law,5,7,11,8,6,4,5,3,1,1,1,1,1,1,1,2,2,3,5,2,4,4,5,5,6,4,3.77
college_medicine,professional_medicine,4,6,10,7,5,4,4,3,1,1,1,1,1,1,1,2,2,2,4,2,3,4,4,4,5,3,3.27
college_medicine,professional_psychology,3,4,7,4,3,2,2,2,1,0,1,1,0,1,0,1,1,1,3,2,2,3,2,3,4,2,2.12
college_medicine,public_relations,3,4,6,4,3,2,2,2,1,0,1,1,0,1,0,1,1,1,3,2,2,2,2,2,3,2,1.96
college_medicine,security_studies,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.19
college_medicine,sociology,2,3,5,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,2,2,2,2,3,2,1.46
college_medicine,us_foreign_policy,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,3,1,1.19
college_medicine,virology,2,3,5,3,3,2,2,2,1,0,1,1,0,1,0,1,1,1,2,2,2,2,2,2,3,2,1.77
college_medicine,world_religions,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1.12
computer_security,conceptual_physics,1,1,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0.92
computer_security,econometrics,2,3,4,3,2,2,2,1,0,0,1,1,0,1,0,1,1,1,2,1,1,2,2,2,3,1,1.5
computer_security,electrical_engineering,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
computer_security,elementary_mathematics,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,1,2,1,1.12
computer_security,formal_logic,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,1,2,1,1.08
computer_security,global_facts,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
computer_security,high_school_biology,2,2,4,3,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,2,2,1,1.19
computer_security,high_school_chemistry,2,2,4,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,2,2,1,1.19
computer_security,high_school_computer_science,3,3,5,3,2,2,2,2,1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1.85
computer_security,high_school_european_history,3,4,7,4,4,2,3,2,1,1,1,1,1,1,0,1,1,2,3,2,2,2,3,3,4,2,2.31
computer_security,high_school_geography,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
computer_security,high_school_government_and_politics,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0
computer_security,high_school_macroeconomics,2,2,3,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1.04
computer_security,high_school_mathematics,2,3,4,3,2,2,2,1,1,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,3,2,1.5
