Class1,Class2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Mean
college_chemistry,high_school_european_history,3,4,6,7,3,6,5,2,3,4,5,4,6,4,6,6,5,5,5,5,4,4,4,2,1,1,4.23
college_chemistry,high_school_geography,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,3,3,2,2,2,2,2,1,0,1,2.04
college_chemistry,high_school_government_and_politics,2,2,3,3,1,2,2,1,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,0,1,1.92
college_chemistry,high_school_macroeconomics,2,2,3,4,1,3,3,1,1,2,3,2,3,2,3,3,3,3,3,2,2,2,2,1,0,1,2.19
college_chemistry,high_school_mathematics,3,3,5,6,2,5,4,2,3,4,4,3,5,4,5,5,4,4,4,4,4,4,4,2,1,1,3.65
college_chemistry,high_school_microeconomics,2,2,3,4,1,4,3,1,2,2,3,3,4,3,4,4,3,3,3,3,2,3,3,2,1,1,2.65
college_chemistry,high_school_physics,3,3,5,6,2,5,4,2,3,4,4,4,5,4,5,5,5,5,4,5,4,4,4,2,1,1,3.81
college_chemistry,high_school_psychology,2,3,4,4,2,4,3,1,2,3,3,2,4,3,4,4,4,4,3,3,3,3,3,2,1,1,2.88
college_chemistry,high_school_statistics,3,3,5,6,3,6,5,2,3,4,5,4,5,4,6,5,5,5,4,4,4,4,4,2,1,1,3.96
college_chemistry,high_school_us_history,3,4,5,7,3,6,5,1,3,4,5,4,5,4,6,5,5,5,4,4,4,4,4,2,1,1,4.0
college_chemistry,high_school_world_history,3,4,6,7,3,7,5,2,3,4,5,4,6,5,6,6,6,6,5,5,4,5,4,2,1,1,4.42
college_chemistry,human_aging,2,2,3,3,1,2,2,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,0,1,1.88
college_chemistry,human_sexuality,2,2,3,4,1,3,2,1,2,2,2,2,3,3,3,3,3,3,3,2,2,3,2,1,0,1,2.23
college_chemistry,international_law,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1.54
college_chemistry,jurisprudence,2,2,3,3,1,2,2,1,1,2,2,2,3,2,3,3,3,3,2,2,2,2,2,1,0,1,2.0
college_chemistry,logical_fallacies,2,2,3,3,1,2,2,1,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,0,0,1.88
college_chemistry,machine_learning,3,3,5,5,2,5,4,2,3,4,4,3,5,4,5,5,4,4,4,4,3,3,3,2,1,1,3.5
college_chemistry,management,1,2,2,2,1,2,1,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1.5
college_chemistry,marketing,2,3,4,4,2,3,3,1,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,2,1,1,2.65
college_chemistry,medical_genetics,2,2,4,4,1,3,3,1,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,2,1,1,2.58
college_chemistry,miscellaneous,2,2,3,3,1,3,2,1,2,2,3,2,3,2,3,3,3,3,3,3,3,2,3,1,0,1,2.27
college_chemistry,moral_disputes,2,2,3,3,1,2,2,1,1,2,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,1,1.92
college_chemistry,moral_scenarios,1,2,2,3,1,2,2,0,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,0,1,1.54
college_chemistry,nutrition,2,3,4,4,1,3,3,1,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,2,1,1,2.62
college_chemistry,philosophy,1,2,2,3,1,2,2,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1.62
college_chemistry,prehistory,2,2,3,4,1,3,2,1,1,2,3,2,3,2,3,3,3,3,2,2,2,2,2,1,0,1,2.12
college_chemistry,professional_accounting,2,3,5,5,2,5,4,1,2,3,4,3,5,4,5,5,4,4,4,3,3,3,3,2,1,1,3.31
college_chemistry,professional_law,3,4,5,7,3,6,5,2,3,4,5,4,5,4,6,6,5,5,4,4,4,4,4,2,1,1,4.08
college_chemistry,professional_medicine,3,4,6,7,3,6,5,1,3,4,5,4,5,4,6,6,5,5,5,4,4,4,4,3,1,1,4.15
college_chemistry,professional_psychology,2,3,4,4,2,4,3,1,2,3,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,1,2.88
college_chemistry,public_relations,2,2,3,4,1,3,2,1,2,2,3,2,3,3,3,3,3,3,3,3,2,2,2,1,0,1,2.27
college_chemistry,security_studies,1,2,2,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1.65
college_chemistry,sociology,2,2,3,3,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1.77
college_chemistry,us_foreign_policy,2,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1.73
college_chemistry,virology,2,2,3,4,1,3,3,1,2,2,3,2,3,3,4,3,3,3,3,3,3,3,2,2,1,1,2.5
college_chemistry,world_religions,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1.54
college_computer_science,college_mathematics,4,5,7,8,4,7,6,3,5,5,7,5,7,6,7,7,6,6,6,6,5,5,5,3,1,1,5.27
college_computer_science,college_medicine,5,6,8,10,5,9,8,3,5,6,7,5,8,6,9,9,8,8,7,7,7,6,5,3,1,1,6.23
college_computer_science,computer_security,3,5,6,7,3,6,5,3,4,5,5,4,6,5,6,6,6,6,6,5,5,5,5,2,1,1,4.65
college_computer_science,conceptual_physics,2,3,4,5,2,4,3,1,2,3,4,3,4,3,4,4,4,4,3,3,3,3,3,2,1,1,3.0
college_computer_science,econometrics,4,5,7,8,4,8,7,3,5,6,7,5,8,6,8,8,7,7,6,6,5,5,4,3,1,1,5.54
college_computer_science,electrical_engineering,3,4,5,5,2,5,4,2,3,3,4,3,4,3,4,5,4,4,4,4,4,3,3,2,1,1,3.42
college_computer_science,elementary_mathematics,3,4,5,6,3,5,4,2,3,3,4,3,5,4,5,5,4,5,5,5,4,4,4,2,1,1,3.81
college_computer_science,formal_logic,3,3,5,5,2,5,4,2,3,3,4,3,5,4,5,5,5,5,4,4,4,3,3,2,1,1,3.58
college_computer_science,global_facts,2,3,4,4,2,3,3,1,2,2,3,2,4,3,4,3,3,3,3,3,3,3,3,2,1,1,2.69
college_computer_science,high_school_biology,3,4,6,7,3,6,5,2,3,4,5,4,6,5,6,6,5,5,5,5,4,4,4,2,1,1,4.27
college_computer_science,high_school_chemistry,3,4,5,6,3,6,5,2,3,4,5,4,6,5,6,6,6,5,4,5,4,4,4,2,1,1,4.19
college_computer_science,high_school_computer_science,5,7,9,10,5,10,8,5,7,8,8,6,9,7,9,10,9,9,8,8,8,7,7,4,1,1,7.12
college_computer_science,high_school_european_history,6,7,9,12,6,11,10,4,7,8,9,7,10,7,10,11,9,10,9,8,8,7,6,3,1,1,7.54
college_computer_science,high_school_geography,2,3,4,4,2,4,3,1,2,3,3,2,4,3,4,4,4,4,3,3,3,3,3,2,1,1,2.88
college_computer_science,high_school_government_and_politics,2,3,4,4,2,4,3,1,2,2,3,2,3,3,4,4,3,4,3,3,3,3,3,2,1,1,2.77
college_computer_science,high_school_macroeconomics,2,3,4,5,2,4,4,1,2,3,3,3,4,3,4,4,4,4,4,3,3,3,3,2,1,1,3.04
college_computer_science,high_school_mathematics,4,5,7,8,4,8,7,3,5,6,7,5,8,6,8,7,7,7,7,7,6,5,5,3,1,1,5.65
college_computer_science,high_school_microeconomics,3,4,5,6,3,5,4,2,3,3,4,3,5,4,5,5,4,5,4,4,4,4,3,2,1,1,3.69
college_computer_science,high_school_physics,4,4,6,8,3,7,6,2,4,5,6,5,7,5,7,7,7,7,6,6,5,5,5,3,1,1,5.08
college_computer_science,high_school_psychology,3,4,6,7,3,6,5,2,3,4,5,3,5,4,6,6,6,6,5,5,4,4,4,2,1,1,4.23
college_computer_science,high_school_statistics,5,6,8,10,5,9,8,3,5,6,7,6,8,6,9,9,8,8,7,7,7,6,6,3,1,2,6.35
college_computer_science,high_school_us_history,6,7,9,12,6,11,9,4,6,7,8,6,9,7,10,10,9,9,8,8,7,6,6,3,1,1,7.12
college_computer_science,high_school_world_history,6,7,10,12,7,12,10,5,7,8,10,7,10,8,11,11,10,10,9,9,8,7,6,4,1,1,7.92
college_computer_science,human_aging,2,3,4,4,2,4,3,1,2,2,3,2,4,3,4,4,3,3,3,3,3,3,3,2,1,1,2.77
college_computer_science,human_sexuality,3,3,5,5,2,4,4,1,2,3,4,2,4,3,5,5,4,4,4,4,3,3,3,2,1,1,3.23
college_computer_science,international_law,2,2,3,3,1,3,2,1,2,2,2,1,3,2,3,3,3,3,3,2,2,2,2,1,0,1,2.08
college_computer_science,jurisprudence,2,3,4,5,2,4,3,1,2,3,3,3,4,3,4,4,4,4,4,4,3,3,3,2,1,1,3.04
college_computer_science,logical_fallacies,2,3,4,5,2,4,3,1,3,3,3,3,4,3,5,4,4,4,4,4,4,3,3,2,1,1,3.15
college_computer_science,machine_learning,4,6,7,9,5,8,7,4,5,6,7,5,8,6,8,8,7,7,7,6,6,5,5,3,1,1,5.81
college_computer_science,management,2,3,3,3,1,2,2,1,2,2,2,2,3,2,3,3,3,3,3,2,3,2,2,1,0,1,2.15
college_computer_science,marketing,3,4,6,7,3,6,5,2,3,4,5,3,5,4,6,6,6,6,5,5,5,4,4,2,1,1,4.27
college_computer_science,medical_genetics,2,3,4,5,2,4,3,1,2,3,3,3,4,3,4,4,4,3,3,3,3,3,3,2,1,1,2.92
college_computer_science,miscellaneous,2,3,4,5,2,4,4,1,2,3,3,2,4,3,4,4,4,4,4,4,4,3,3,2,1,1,3.08
college_computer_science,moral_disputes,3,3,4,5,2,4,3,1,2,3,3,2,4,3,4,4,4,4,4,4,4,3,3,2,1,1,3.08
college_computer_science,moral_scenarios,2,3,4,4,2,4,3,1,2,2,3,2,4,3,4,4,3,4,3,3,3,2,2,1,0,1,2.65
college_computer_science,nutrition,3,3,4,5,2,4,3,1,2,3,3,3,4,3,4,4,4,4,4,3,3,3,3,2,1,1,3.04
college_computer_science,philosophy,2,3,4,4,2,4,3,1,2,2,3,2,3,3,4,3,3,3,3,3,3,3,2,1,0,1,2.58
college_computer_science,prehistory,2,3,4,4,2,4,3,1,2,2,3,2,4,3,4,4,4,4,3,3,3,3,3,2,1,1,2.85
college_computer_science,professional_accounting,4,5,6,8,4,7,6,2,4,5,6,5,7,5,8,7,6,6,6,6,5,5,5,3,1,1,5.12
college_computer_science,professional_law,5,6,9,11,6,10,9,4,6,7,9,6,9,7,10,10,9,10,8,8,8,6,6,3,1,2,7.12
college_computer_science,professional_medicine,5,6,8,10,5,9,7,3,4,5,7,5,8,6,9,8,7,8,6,6,6,5,5,3,1,1,5.88
college_computer_science,professional_psychology,3,4,6,7,3,6,5,2,3,4,5,3,5,4,6,6,5,6,5,5,5,4,4,2,1,1,4.23
college_computer_science,public_relations,3,4,5,6,3,5,4,2,3,3,4,3,5,4,5,5,5,5,4,4,4,4,3,2,1,1,3.73
college_computer_science,security_studies,2,3,3,4,1,3,2,1,2,2,2,2,3,2,3,3,3,3,3,3,3,2,2,1,1,1,2.31
college_computer_science,sociology,2,3,4,4,2,3,3,1,2,2,3,2,3,3,4,4,3,4,3,3,3,3,3,1,1,1,2.69
college_computer_science,us_foreign_policy,2,3,3,4,2,3,2,1,2,2,3,2,3,2,3,3,3,3,3,3,3,2,2,1,1,1,2.38
college_computer_science,virology,3,3,5,5,2,5,4,2,3,3,4,3,4,4,5,5,4,5,4,4,4,3,3,2,1,1,3.5
college_computer_science,world_religions,2,3,3,3,1,3,2,1,1,2,2,1,3,2,3,3,3,3,2,2,2,2,2,1,0,1,2.04
college_mathematics,college_medicine,3,4,5,6,2,5,5,1,3,3,4,3,5,4,5,5,5,5,4,4,4,4,4,2,1,1,3.73
college_mathematics,computer_security,2,3,4,4,2,3,3,1,2,2,3,2,4,3,4,4,3,3,3,3,3,3,3,1,1,1,2.69
college_mathematics,conceptual_physics,2,2,3,3,1,3,2,1,1,2,3,2,3,2,3,3,3,3,3,2,2,2,2,1,0,1,2.12
college_mathematics,econometrics,3,3,5,6,2,5,4,2,3,4,5,3,5,4,5,5,5,4,4,4,4,3,3,2,1,1,3.65
college_mathematics,electrical_engineering,2,2,3,4,1,3,2,1,2,2,3,2,3,2,3,3,3,3,3,3,2,2,2,1,1,1,2.27
college_mathematics,elementary_mathematics,3,3,4,5,2,4,3,1,2,3,3,2,4,3,4,3,3,4,4,4,3,3,3,2,1,1,2.96
college_mathematics,formal_logic,2,3,3,4,2,3,3,1,2,2,3,2,4,3,4,3,3,3,3,3,3,2,3,2,1,1,2.62
college_mathematics,global_facts,2,2,3,3,1,2,2,1,1,1,2,1,3,2,3,2,2,2,2,2,2,2,2,1,0,1,1.81
college_mathematics,high_school_biology,2,3,4,4,1,4,3,1,2,2,3,2,4,3,4,4,3,3,3,3,3,3,3,2,1,1,2.73
college_mathematics,high_school_chemistry,2,3,4,5,2,4,3,1,2,3,4,3,4,3,4,4,4,4,3,3,3,3,3,2,1,1,3.0
college_mathematics,high_school_computer_science,3,4,6,6,3,6,5,2,4,4,5,4,6,5,6,6,5,5,5,5,5,4,4,3,1,1,4.35
college_mathematics,high_school_european_history,4,4,6,7,3,6,5,2,3,4,5,4,6,5,6,6,5,5,5,5,5,4,4,2,1,1,4.35
college_mathematics,high_school_geography,2,2,3,3,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,0,1,1.85
college_mathematics,high_school_government_and_politics,2,2,3,3,1,2,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1.69
college_mathematics,high_school_macroeconomics,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,2,3,3,2,2,2,2,1,0,1,2.04
college_mathematics,high_school_mathematics,4,4,6,7,3,6,5,3,4,5,6,4,6,5,6,6,6,6,6,5,5,4,4,3,1,1,4.65
college_mathematics,high_school_microeconomics,2,3,4,4,1,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,2,2,3,1,0,1,2.42
college_mathematics,high_school_physics,3,3,5,6,3,5,5,2,3,4,5,3,5,4,5,5,5,5,5,4,4,4,4,2,1,1,3.88
college_mathematics,high_school_psychology,2,3,4,4,1,3,3,1,2,2,3,2,4,3,4,3,3,3,3,3,3,3,3,2,0,1,2.62
college_mathematics,high_school_statistics,3,4,6,6,3,6,5,2,3,4,5,4,6,4,6,5,5,5,5,5,5,4,4,2,1,1,4.19
college_mathematics,high_school_us_history,4,4,6,7,3,6,5,2,3,4,5,3,5,4,6,5,5,5,5,5,4,4,4,2,1,1,4.15
college_mathematics,high_school_world_history,4,4,6,8,3,7,5,2,3,4,5,4,6,5,6,6,5,6,5,5,5,4,4,2,1,1,4.46
college_mathematics,human_aging,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1.65
college_mathematics,human_sexuality,2,2,3,4,1,3,2,1,1,2,2,2,3,2,3,3,3,2,2,2,2,2,2,1,0,1,2.04
college_mathematics,international_law,1,2,2,2,1,2,1,0,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,0,1,1.35
college_mathematics,jurisprudence,2,2,3,3,1,2,2,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,0,1,1.88
college_mathematics,logical_fallacies,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,0,1,1.92
college_mathematics,machine_learning,3,4,6,6,3,6,5,2,3,4,5,3,5,5,6,5,5,5,5,4,4,4,4,2,1,1,4.08
college_mathematics,management,1,2,2,2,1,2,1,0,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,0,1,1.5
college_mathematics,marketing,2,3,4,4,1,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,1,0,1,2.42
college_mathematics,medical_genetics,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,0,1,1.96
college_mathematics,miscellaneous,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,2,3,2,2,2,2,2,1,0,1,2.0
college_mathematics,moral_disputes,2,2,3,3,1,2,2,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,1,0,1,1.77
college_mathematics,moral_scenarios,2,2,3,3,1,2,2,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,1,0,1,1.77
college_mathematics,nutrition,2,2,3,3,1,2,2,1,1,1,2,2,3,2,3,2,2,2,2,2,2,2,2,1,0,1,1.85
college_mathematics,philosophy,2,2,3,3,1,2,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1.65
college_mathematics,prehistory,2,2,3,3,1,2,2,1,1,1,2,1,3,2,3,3,2,2,2,2,2,2,2,1,0,1,1.85
college_mathematics,professional_accounting,3,3,4,5,2,4,4,1,2,3,4,3,5,4,5,4,4,4,4,4,3,3,3,2,1,1,3.27
college_mathematics,professional_law,3,4,6,7,3,6,5,2,3,4,5,3,6,4,6,6,5,5,5,5,5,4,4,2,1,1,4.23
college_mathematics,professional_medicine,3,4,5,6,3,5,4,1,2,3,4,3,5,4,5,5,5,5,4,4,4,3,3,2,1,1,3.62
college_mathematics,professional_psychology,2,3,4,4,1,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2.46
college_mathematics,public_relations,2,2,3,4,1,3,2,1,1,2,2,2,3,2,3,3,3,3,3,2,2,2,2,1,0,1,2.12
college_mathematics,security_studies,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,0,1,1.54
college_mathematics,sociology,2,2,2,3,1,2,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1.65
college_mathematics,us_foreign_policy,2,2,2,2,1,2,1,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1.58
college_mathematics,virology,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,3,3,3,3,2,2,2,1,0,1,2.12
college_mathematics,world_religions,1,2,2,2,1,2,1,0,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,0,1,1.46
college_medicine,computer_security,3,4,5,6,3,5,5,2,3,4,5,3,5,4,6,6,5,6,5,5,5,4,4,2,1,1,4.12
college_medicine,conceptual_physics,2,3,5,5,2,5,4,1,3,3,4,3,4,3,5,4,4,4,4,4,4,4,4,2,1,1,3.38
college_medicine,econometrics,3,4,6,7,3,7,6,2,4,5,5,4,6,5,7,6,6,6,5,5,5,4,4,2,1,1,4.58
college_medicine,electrical_engineering,2,3,5,5,2,4,4,1,3,3,3,2,4,3,4,4,4,4,4,4,4,3,3,2,1,1,3.15
college_medicine,elementary_mathematics,3,4,5,6,3,5,4,2,3,3,4,2,4,3,5,4,4,5,4,5,4,4,4,2,1,1,3.62
college_medicine,formal_logic,3,4,5,5,2,5,4,1,3,3,4,3,4,3,5,5,5,5,4,4,4,4,4,2,1,1,3.58
college_medicine,global_facts,3,4,4,5,2,4,3,1,2,3,3,2,4,3,4,4,4,4,4,4,4,4,4,2,1,1,3.19
college_medicine,high_school_biology,4,5,7,8,4,7,6,3,4,5,6,4,6,5,7,7,6,7,6,6,6,5,5,3,1,1,5.15
college_medicine,high_school_chemistry,3,4,6,7,3,7,5,2,3,4,5,4,5,4,6,6,6,6,5,5,5,5,5,3,1,1,4.46
college_medicine,high_school_computer_science,4,5,7,8,4,8,7,3,4,5,6,4,7,5,8,8,7,8,7,7,6,6,6,3,1,1,5.58
college_medicine,high_school_european_history,7,8,11,14,8,14,12,6,9,10,11,8,11,9,12,12,11,12,11,10,10,9,8,4,1,2,9.23
college_medicine,high_school_geography,2,3,5,5,2,4,4,1,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,2,1,1,3.27
college_medicine,high_school_government_and_politics,2,3,5,5,2,4,3,1,2,3,4,3,4,3,4,4,4,4,4,4,4,4,3,2,1,1,3.19
college_medicine,high_school_macroeconomics,3,3,5,5,2,5,4,1,2,3,3,2,4,3,5,4,4,4,4,4,4,4,3,2,1,1,3.27
college_medicine,high_school_mathematics,4,5,6,7,3,6,5,2,4,4,5,4,6,4,6,6,6,6,5,6,5,5,5,3,1,2,4.65
college_medicine,high_school_microeconomics,3,4,5,6,2,5,4,1,3,3,4,3,5,4,5,5,4,5,5,4,4,4,4,2,1,1,3.69
college_medicine,high_school_physics,4,4,7,8,3,7,6,2,4,5,6,4,6,5,7,7,7,7,6,6,6,6,5,3,1,1,5.12
college_medicine,high_school_psychology,4,6,7,8,4,8,6,3,5,5,6,4,6,5,7,8,7,8,7,7,7,6,6,4,1,2,5.65
college_medicine,high_school_statistics,5,7,9,10,5,10,8,4,6,6,7,5,7,6,9,9,8,9,8,8,8,7,7,4,1,2,6.73
college_medicine,high_school_us_history,6,8,11,14,7,14,11,6,9,9,11,8,11,9,12,12,11,12,11,10,10,8,8,4,1,2,9.04
college_medicine,high_school_world_history,7,9,12,15,8,14,12,6,9,10,11,8,11,9,13,13,11,13,12,11,11,9,9,5,2,2,9.69
college_medicine,human_aging,3,4,5,5,2,4,3,2,3,3,3,3,4,3,4,4,4,5,4,4,4,4,4,2,1,1,3.38
college_medicine,human_sexuality,3,5,6,7,3,6,5,2,4,4,5,3,5,4,6,6,5,6,5,5,6,5,5,3,1,2,4.5
college_medicine,international_law,2,3,3,4,1,3,2,1,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,0,1,2.31
college_medicine,jurisprudence,3,4,5,6,2,5,4,1,3,3,4,3,4,4,5,5,4,5,4,4,4,4,4,2,1,1,3.62
college_medicine,logical_fallacies,3,4,5,5,2,5,4,2,3,3,4,3,4,4,5,5,4,5,4,4,4,4,4,2,1,1,3.62
college_medicine,machine_learning,4,5,7,8,4,7,6,2,4,5,6,4,6,5,7,7,6,6,6,5,5,5,4,3,1,1,4.96
college_medicine,management,2,3,4,4,2,3,2,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2.58
college_medicine,marketing,4,5,6,7,3,7,5,2,4,5,5,3,5,5,6,6,6,7,5,6,6,5,5,3,1,2,4.77
college_medicine,medical_genetics,3,4,5,5,2,5,4,2,3,3,4,3,4,4,5,5,4,4,4,4,4,4,4,2,1,1,3.58
college_medicine,miscellaneous,3,4,5,6,2,5,4,2,3,3,4,3,4,4,5,5,5,5,5,5,5,4,4,2,1,1,3.81
college_medicine,moral_disputes,3,4,5,6,2,5,4,2,3,3,4,3,4,4,5,5,5,5,4,4,4,4,4,2,1,1,3.69
college_medicine,moral_scenarios,3,4,5,6,3,5,4,2,3,4,4,2,4,3,5,5,5,5,5,5,5,4,4,3,1,1,3.85
college_medicine,nutrition,3,4,6,6,3,5,4,2,3,4,4,3,5,4,5,5,5,5,5,5,5,5,4,3,1,1,4.04
college_medicine,philosophy,2,3,4,5,2,4,3,1,2,3,3,2,4,3,4,4,4,4,4,4,4,3,3,2,1,1,3.04
college_medicine,prehistory,3,4,5,6,2,5,4,1,3,3,4,3,4,4,5,5,4,5,4,4,4,4,4,2,1,1,3.62
college_medicine,professional_accounting,4,5,7,9,3,8,6,2,4,5,6,4,7,5,7,7,6,6,6,6,6,5,5,3,1,1,5.15
college_medicine,professional_law,6,8,11,14,8,13,12,5,9,9,10,7,10,8,12,12,11,12,11,11,11,10,9,6,2,3,9.23
college_medicine,professional_medicine,6,8,11,13,6,12,10,5,7,8,9,6,9,8,11,11,10,11,10,9,9,8,8,5,2,3,8.27
college_medicine,professional_psychology,4,6,7,8,4,8,6,3,5,5,6,4,6,5,7,7,7,8,7,7,7,6,6,3,1,2,5.58
college_medicine,public_relations,4,5,6,7,3,6,5,2,4,4,5,3,5,5,7,6,6,6,6,6,6,5,5,3,1,2,4.73
college_medicine,security_studies,2,3,4,4,1,3,3,1,2,2,3,2,3,3,3,4,3,4,4,3,3,3,3,2,1,1,2.69
college_medicine,sociology,3,4,5,5,2,4,3,2,3,3,3,2,4,3,4,5,4,5,4,4,4,4,4,2,1,1,3.38
college_medicine,us_foreign_policy,2,3,4,4,2,3,3,1,2,3,3,2,3,3,4,4,3,4,3,3,3,3,3,2,1,1,2.77
college_medicine,virology,3,4,5,6,3,6,4,2,3,4,4,3,5,4,5,6,5,5,5,5,5,5,5,3,1,2,4.15
college_medicine,world_religions,2,3,4,4,2,3,2,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2.54
computer_security,conceptual_physics,2,2,3,3,1,2,2,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,0,1,1.88
computer_security,econometrics,2,3,4,5,2,4,4,2,3,3,4,3,5,4,5,5,4,5,4,4,3,3,3,2,1,1,3.38
computer_security,electrical_engineering,2,2,3,4,1,3,2,1,2,2,2,2,3,2,3,3,3,3,3,2,3,2,2,1,1,1,2.23
computer_security,elementary_mathematics,2,3,3,4,1,3,2,1,1,2,2,1,3,2,3,3,3,3,3,3,3,2,2,1,0,1,2.19
computer_security,formal_logic,2,3,3,4,1,3,2,1,2,2,3,2,3,3,4,3,3,3,3,3,3,2,3,1,0,1,2.42
computer_security,global_facts,2,2,3,3,1,2,2,1,1,1,2,1,3,2,3,2,2,2,2,2,2,2,2,1,0,1,1.81
computer_security,high_school_biology,2,3,4,5,2,4,3,1,2,3,3,2,4,3,4,4,4,4,3,3,3,3,3,1,0,1,2.85
computer_security,high_school_chemistry,2,2,4,4,1,3,3,1,2,2,3,2,3,3,4,4,3,3,3,3,3,3,3,1,0,1,2.54
computer_security,high_school_computer_science,3,4,5,6,3,5,5,2,4,4,4,3,5,4,6,6,5,6,5,5,5,4,4,2,1,1,4.12
computer_security,high_school_european_history,4,5,7,8,4,7,6,3,5,5,6,4,7,5,7,8,7,7,6,6,6,5,4,2,1,1,5.23
computer_security,high_school_geography,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,3,3,3,2,3,2,2,1,0,1,2.12
computer_security,high_school_government_and_politics,2,2,3,3,1,3,2,1,2,2,2,2,3,2,3,3,3,3,3,2,2,2,2,1,0,1,2.12
computer_security,high_school_macroeconomics,2,2,3,3,1,3,2,1,1,2,2,2,3,2,3,3,2,3,3,2,2,2,2,1,0,1,2.04
computer_security,high_school_mathematics,2,3,4,5,2,4,3,1,2,3,3,2,4,3,4,4,4,4,4,3,4,3,3,2,1,1,3.0
computer_security,high_school_microeconomics,2,2,3,4,1,3,2,1,2,2,3,2,3,3,4,3,3,3,3,3,2,3,2,1,0,1,2.35
computer_security,high_school_physics,2,3,4,5,2,4,3,1,2,2,3,2,4,3,4,4,4,4,3,3,3,3,3,2,0,1,2.85
computer_security,high_school_psychology,2,3,4,5,2,4,3,1,2,3,3,2,4,3,5,5,4,4,4,4,4,3,3,2,1,1,3.12
computer_security,high_school_statistics,3,4,5,6,3,5,4,2,3,3,4,3,5,4,5,5,5,5,5,4,4,4,4,2,1,1,3.81
computer_security,high_school_us_history,4,5,7,8,4,7,6,2,4,5,6,4,6,5,7,7,6,7,6,6,5,5,4,2,1,1,5.0
computer_security,high_school_world_history,4,5,7,9,4,8,6,3,4,5,6,5,7,6,8,8,7,7,7,6,6,5,5,2,1,1,5.46
computer_security,human_aging,2,2,3,3,1,2,2,1,1,2,2,2,3,2,3,3,3,3,2,2,2,2,2,1,0,1,2.0
computer_security,human_sexuality,2,3,4,4,1,3,3,1,2,2,3,2,3,3,4,4,3,4,3,3,3,3,3,1,1,1,2.65
computer_security,international_law,2,2,2,3,1,2,2,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,1,0,1,1.73
